"yearid","team_name","avg_batter_height"
1871,"Washington Olympics","67.8461538461538462"
1871,"Fort Wayne Kekiongas","68.1538461538461538"
1871,"Philadelphia Athletics","68.1666666666666667"
1871,"Troy Haymakers","68.3000000000000000"
1871,"Cleveland Forest Citys","68.3333333333333333"
1871,"New York Mutuals","68.9000000000000000"
1871,"Chicago White Stockings","69.0000000000000000"
1871,"Rockford Forest Citys","69.0000000000000000"
1871,"Boston Red Stockings","69.2000000000000000"
1872,"Middletown Mansfields","66.5714285714285714"
1872,"Washington Olympics","67.4545454545454545"
1872,"Baltimore Canaries","67.8333333333333333"
1872,"Philadelphia Athletics","68.3636363636363636"
1872,"Washington Nationals","68.5000000000000000"
1872,"Troy Haymakers","68.5833333333333333"
1872,"Brooklyn Eckfords","68.8000000000000000"
1872,"Brooklyn Atlantics","69.0000000000000000"
1872,"Cleveland Forest Citys","69.0909090909090909"
1872,"Boston Red Stockings","69.3000000000000000"
1872,"New York Mutuals","69.7000000000000000"
1873,"Baltimore Marylands","67.5714285714285714"
1873,"Baltimore Canaries","68.1666666666666667"
1873,"Brooklyn Atlantics","68.2500000000000000"
1873,"Washington Blue Legs","68.3000000000000000"
1873,"Philadelphia Athletics","68.4166666666666667"
1873,"New York Mutuals","68.8333333333333333"
1873,"Boston Red Stockings","68.9230769230769231"
1873,"Philadelphia Whites","69.0833333333333333"
1873,"Elizabeth Resolutes","69.8571428571428571"
1874,"Philadelphia Athletics","68.2307692307692308"
1874,"New York Mutuals","68.3333333333333333"
1874,"Hartford Dark Blues","68.4000000000000000"
1874,"Chicago White Stockings","68.4000000000000000"
1874,"Brooklyn Atlantics","68.4000000000000000"
1874,"Boston Red Stockings","68.6363636363636364"
1874,"Baltimore Canaries","69.0769230769230769"
1874,"Philadelphia Whites","69.2500000000000000"
1875,"Washington Nationals","68.0000000000000000"
1875,"St. Louis Brown Stockings","68.0909090909090909"
1875,"Philadelphia Athletics","68.3571428571428571"
1875,"Chicago White Stockings","68.5000000000000000"
1875,"New Haven Elm Citys","68.6250000000000000"
1875,"Brooklyn Atlantics","68.6842105263157895"
1875,"Boston Red Stockings","68.7692307692307692"
1875,"St. Louis Red Stockings","69.0000000000000000"
1875,"Keokuk Westerns","69.0000000000000000"
1875,"New York Mutuals","69.0909090909090909"
1875,"Philadelphia Centennials","69.1000000000000000"
1875,"Philadelphia Whites","69.1875000000000000"
1875,"Hartford Dark Blues","69.3076923076923077"
1876,"St. Louis Brown Stockings","67.2500000000000000"
1876,"Philadelphia Athletics","68.5000000000000000"
1876,"Boston Doves","68.6470588235294118"
1876,"Boston Braves","68.6470588235294118"
1876,"Boston Rustlers","68.6470588235294118"
1876,"Boston Bees","68.6470588235294118"
1876,"Boston Red Caps","68.6470588235294118"
1876,"Boston Beaneaters","68.6470588235294118"
1876,"New York Mutuals","69.0000000000000000"
1876,"Hartford Dark Blues","69.1818181818181818"
1876,"Cincinnati Reds","69.3846153846153846"
1876,"Louisville Grays","69.7692307692307692"
1876,"Chicago White Stockings","69.9090909090909091"
1876,"Chicago Colts","69.9090909090909091"
1876,"Chicago Cubs","69.9090909090909091"
1876,"Chicago Orphans","69.9090909090909091"
1877,"St. Louis Brown Stockings","67.2500000000000000"
1877,"Boston Braves","68.8333333333333333"
1877,"Boston Red Caps","68.8333333333333333"
1877,"Boston Bees","68.8333333333333333"
1877,"Boston Rustlers","68.8333333333333333"
1877,"Boston Beaneaters","68.8333333333333333"
1877,"Boston Doves","68.8333333333333333"
1877,"Hartford Dark Blues","68.9000000000000000"
1877,"Cincinnati Reds","69.0476190476190476"
1877,"Louisville Grays","69.5000000000000000"
1877,"Chicago White Stockings","69.5882352941176471"
1877,"Chicago Orphans","69.5882352941176471"
1877,"Chicago Colts","69.5882352941176471"
1877,"Chicago Cubs","69.5882352941176471"
1878,"Indianapolis Blues","67.2727272727272727"
1878,"Providence Grays","67.9375000000000000"
1878,"Boston Red Caps","68.6000000000000000"
1878,"Boston Rustlers","68.6000000000000000"
1878,"Boston Doves","68.6000000000000000"
1878,"Boston Braves","68.6000000000000000"
1878,"Boston Beaneaters","68.6000000000000000"
1878,"Boston Bees","68.6000000000000000"
1878,"Cincinnati Reds","69.1818181818181818"
1878,"Chicago Orphans","69.5000000000000000"
1878,"Chicago Cubs","69.5000000000000000"
1878,"Chicago White Stockings","69.5000000000000000"
1878,"Chicago Colts","69.5000000000000000"
1878,"Milwaukee Grays","69.8000000000000000"
1879,"Buffalo Bisons","68.6666666666666667"
1879,"Cleveland Blues","68.7500000000000000"
1879,"Providence Grays","69.0625000000000000"
1879,"Cincinnati Reds","69.0714285714285714"
1879,"Syracuse Stars","69.2142857142857143"
1879,"Troy Trojans","69.2352941176470588"
1879,"Boston Doves","69.3846153846153846"
1879,"Boston Rustlers","69.3846153846153846"
1879,"Boston Braves","69.3846153846153846"
1879,"Boston Bees","69.3846153846153846"
1879,"Boston Red Caps","69.3846153846153846"
1879,"Boston Beaneaters","69.3846153846153846"
1879,"Chicago Cubs","70.0769230769230769"
1879,"Chicago Colts","70.0769230769230769"
1879,"Chicago Orphans","70.0769230769230769"
1879,"Chicago White Stockings","70.0769230769230769"
1880,"Buffalo Bisons","68.8095238095238095"
1880,"Providence Grays","68.8181818181818182"
1880,"Chicago White Stockings","68.9166666666666667"
1880,"Chicago Orphans","68.9166666666666667"
1880,"Chicago Cubs","68.9166666666666667"
1880,"Chicago Colts","68.9166666666666667"
1880,"Cleveland Blues","69.0000000000000000"
1880,"Boston Beaneaters","69.1250000000000000"
1880,"Boston Red Caps","69.1250000000000000"
1880,"Boston Braves","69.1250000000000000"
1880,"Boston Bees","69.1250000000000000"
1880,"Boston Rustlers","69.1250000000000000"
1880,"Boston Doves","69.1250000000000000"
1880,"Worcester Ruby Legs","69.5625000000000000"
1880,"Cincinnati Reds","69.6250000000000000"
1880,"Troy Trojans","69.8235294117647059"
1881,"Providence Grays","68.6153846153846154"
1881,"Boston Braves","68.6666666666666667"
1881,"Boston Rustlers","68.6666666666666667"
1881,"Boston Bees","68.6666666666666667"
1881,"Boston Doves","68.6666666666666667"
1881,"Boston Red Caps","68.6666666666666667"
1881,"Boston Beaneaters","68.6666666666666667"
1881,"Chicago Orphans","68.7500000000000000"
1881,"Chicago Colts","68.7500000000000000"
1881,"Chicago Cubs","68.7500000000000000"
1881,"Chicago White Stockings","68.7500000000000000"
1881,"Buffalo Bisons","68.8666666666666667"
1881,"Cleveland Blues","69.2777777777777778"
1881,"Worcester Ruby Legs","69.3750000000000000"
1881,"Detroit Wolverines","69.8076923076923077"
1881,"Troy Trojans","70.1000000000000000"
1882,"St. Louis Brown Stockings","68.5294117647058824"
1882,"St. Louis Browns","68.5294117647058824"
1882,"Providence Grays","68.5625000000000000"
1882,"Chicago White Stockings","69.0000000000000000"
1882,"Chicago Cubs","69.0000000000000000"
1882,"Chicago Colts","69.0000000000000000"
1882,"Chicago Orphans","69.0000000000000000"
1882,"Detroit Wolverines","69.0500000000000000"
1882,"Philadelphia Athletics","69.1111111111111111"
1882,"Boston Rustlers","69.2500000000000000"
1882,"Boston Beaneaters","69.2500000000000000"
1882,"Boston Bees","69.2500000000000000"
1882,"Boston Red Caps","69.2500000000000000"
1882,"Boston Braves","69.2500000000000000"
1882,"Boston Doves","69.2500000000000000"
1882,"Cleveland Blues","69.2941176470588235"
1882,"Baltimore Orioles","69.3125000000000000"
1882,"Louisville Eclipse","69.5000000000000000"
1882,"Louisville Colonels","69.5000000000000000"
1882,"Buffalo Bisons","69.6363636363636364"
1882,"Worcester Ruby Legs","69.8095238095238095"
1882,"Cincinnati Red Stockings","69.8571428571428571"
1882,"Pittsburg Alleghenys","69.9375000000000000"
1882,"Troy Trojans","70.2727272727272727"
1883,"Philadelphia Athletics","67.9166666666666667"
1883,"Detroit Wolverines","68.6153846153846154"
1883,"St. Louis Browns","68.6250000000000000"
1883,"St. Louis Brown Stockings","68.6250000000000000"
1883,"Providence Grays","68.8571428571428571"
1883,"New York Metropolitans","69.0833333333333333"
1883,"Pittsburg Alleghenys","69.2666666666666667"
1883,"Philadelphia Quakers","69.3181818181818182"
1883,"Philadelphia Blue Jays","69.3181818181818182"
1883,"Philadelphia Phillies","69.3181818181818182"
1883,"Buffalo Bisons","69.3333333333333333"
1883,"Cleveland Blues","69.4666666666666667"
1883,"Louisville Colonels","69.6666666666666667"
1883,"Louisville Eclipse","69.6666666666666667"
1883,"Baltimore Orioles","69.7272727272727273"
1883,"Cincinnati Red Stockings","69.8125000000000000"
1883,"Chicago Cubs","69.9090909090909091"
1883,"Chicago Colts","69.9090909090909091"
1883,"Chicago White Stockings","69.9090909090909091"
1883,"Chicago Orphans","69.9090909090909091"
1883,"Boston Doves","70.0000000000000000"
1883,"Boston Red Caps","70.0000000000000000"
1883,"Boston Rustlers","70.0000000000000000"
1883,"Boston Beaneaters","70.0000000000000000"
1883,"Boston Braves","70.0000000000000000"
1883,"Boston Bees","70.0000000000000000"
1883,"New York Giants","70.0666666666666667"
1883,"New York Gothams","70.0666666666666667"
1883,"Columbus Buckeyes","70.5714285714285714"
1884,"New York Metropolitans","68.3571428571428571"
1884,"Providence Grays","68.5294117647058824"
1884,"Philadelphia Athletics","68.6842105263157895"
1884,"Detroit Wolverines","68.9130434782608696"
1884,"Brooklyn Atlantics","69.0000000000000000"
1884,"Brooklyn Bridegrooms","69.0000000000000000"
1884,"Kansas City Cowboys","69.0000000000000000"
1884,"Brooklyn Grays","69.0000000000000000"
1884,"Wilmington Quicksteps","69.0625000000000000"
1884,"St. Paul White Caps","69.1111111111111111"
1884,"Chicago/Pittsburgh (Union League)","69.1379310344827586"
1884,"Pittsburg Alleghenys","69.1481481481481481"
1884,"Buffalo Bisons","69.1666666666666667"
1884,"Philadelphia Keystones","69.1764705882352941"
1884,"Toledo Blue Stockings","69.2857142857142857"
1884,"Baltimore Monumentals","69.3043478260869565"
1884,"St. Louis Brown Stockings","69.3181818181818182"
1884,"St. Louis Browns","69.3181818181818182"
1884,"Boston Red Caps","69.3529411764705882"
1884,"Boston Bees","69.3529411764705882"
1884,"Boston Doves","69.3529411764705882"
1884,"Boston Beaneaters","69.3529411764705882"
1884,"Boston Braves","69.3529411764705882"
1884,"Boston Rustlers","69.3529411764705882"
1884,"St. Louis Maroons","69.5000000000000000"
1884,"Baltimore Orioles","69.5294117647058824"
1884,"Louisville Colonels","69.5333333333333333"
1884,"Boston Reds","69.5333333333333333"
1884,"Louisville Eclipse","69.5333333333333333"
1884,"Philadelphia Blue Jays","69.5666666666666667"
1884,"Philadelphia Phillies","69.5666666666666667"
1884,"Philadelphia Quakers","69.5666666666666667"
1884,"Altoona Mountain City","69.6153846153846154"
1884,"Richmond Virginians","69.6666666666666667"
1884,"Cleveland Blues","69.6666666666666667"
1884,"Washington Nationals","69.7179487179487179"
1884,"Cincinnati Red Stockings","69.7500000000000000"
1884,"Columbus Buckeyes","69.8000000000000000"
1884,"Indianapolis Hoosiers","69.8214285714285714"
1884,"Cincinnati Outlaw Reds","70.1052631578947368"
1884,"New York Gothams","70.2000000000000000"
1884,"New York Giants","70.2000000000000000"
1884,"Chicago Colts","70.3684210526315789"
1884,"Chicago Orphans","70.3684210526315789"
1884,"Chicago White Stockings","70.3684210526315789"
1884,"Chicago Cubs","70.3684210526315789"
1884,"Milwaukee Brewers","71.3750000000000000"
1885,"New York Metropolitans","68.5625000000000000"
1885,"Buffalo Bisons","68.9130434782608696"
1885,"Providence Grays","68.9565217391304348"
1885,"Philadelphia Athletics","69.0000000000000000"
1885,"Brooklyn Atlantics","69.1578947368421053"
1885,"Brooklyn Grays","69.1578947368421053"
1885,"Brooklyn Bridegrooms","69.1578947368421053"
1885,"Cincinnati Red Stockings","69.2941176470588235"
1885,"Boston Rustlers","69.3809523809523810"
1885,"Boston Bees","69.3809523809523810"
1885,"Boston Beaneaters","69.3809523809523810"
1885,"Boston Braves","69.3809523809523810"
1885,"Boston Red Caps","69.3809523809523810"
1885,"Boston Doves","69.3809523809523810"
1885,"Philadelphia Blue Jays","69.4375000000000000"
1885,"Philadelphia Quakers","69.4375000000000000"
1885,"Philadelphia Phillies","69.4375000000000000"
1885,"Pittsburg Alleghenys","69.5263157894736842"
1885,"New York Giants","69.5384615384615385"
1885,"New York Gothams","69.5384615384615385"
1885,"Louisville Colonels","69.5625000000000000"
1885,"Louisville Eclipse","69.5625000000000000"
1885,"Baltimore Orioles","69.7037037037037037"
1885,"St. Louis Browns","69.7333333333333333"
1885,"St. Louis Brown Stockings","69.7333333333333333"
1885,"St. Louis Maroons","69.7916666666666667"
1885,"Chicago Colts","69.8421052631578947"
1885,"Chicago White Stockings","69.8421052631578947"
1885,"Chicago Orphans","69.8421052631578947"
1885,"Chicago Cubs","69.8421052631578947"
1885,"Detroit Wolverines","69.9166666666666667"
1886,"Washington Nationals","68.8125000000000000"
1886,"New York Giants","68.9375000000000000"
1886,"New York Gothams","68.9375000000000000"
1886,"Baltimore Orioles","68.9642857142857143"
1886,"Philadelphia Athletics","69.2800000000000000"
1886,"Louisville Colonels","69.3684210526315789"
1886,"Louisville Eclipse","69.3684210526315789"
1886,"St. Louis Browns","69.4000000000000000"
1886,"St. Louis Brown Stockings","69.4000000000000000"
1886,"Philadelphia Blue Jays","69.4705882352941176"
1886,"Philadelphia Phillies","69.4705882352941176"
1886,"Philadelphia Quakers","69.4705882352941176"
1886,"Boston Rustlers","69.5294117647058824"
1886,"Boston Red Caps","69.5294117647058824"
1886,"Boston Beaneaters","69.5294117647058824"
1886,"Boston Bees","69.5294117647058824"
1886,"Boston Doves","69.5294117647058824"
1886,"Boston Braves","69.5294117647058824"
1886,"Brooklyn Atlantics","69.5555555555555556"
1886,"Brooklyn Grays","69.5555555555555556"
1886,"Brooklyn Bridegrooms","69.5555555555555556"
1886,"New York Metropolitans","69.6000000000000000"
1886,"Pittsburg Alleghenys","69.6000000000000000"
1886,"Chicago Cubs","69.7333333333333333"
1886,"Chicago Colts","69.7333333333333333"
1886,"Chicago White Stockings","69.7333333333333333"
1886,"Chicago Orphans","69.7333333333333333"
1886,"St. Louis Maroons","69.7500000000000000"
1886,"Kansas City Cowboys","69.8125000000000000"
1886,"Detroit Wolverines","69.8571428571428571"
1886,"Cincinnati Red Stockings","70.1153846153846154"
1887,"Cleveland Blues","68.4782608695652174"
1887,"Philadelphia Athletics","69.0454545454545455"
1887,"Boston Bees","69.1875000000000000"
1887,"Boston Doves","69.1875000000000000"
1887,"Boston Red Caps","69.1875000000000000"
1887,"Boston Braves","69.1875000000000000"
1887,"Boston Beaneaters","69.1875000000000000"
1887,"Boston Rustlers","69.1875000000000000"
1887,"Pittsburg Alleghenys","69.2500000000000000"
1887,"Pittsburgh Pirates","69.2500000000000000"
1887,"Brooklyn Bridegrooms","69.3333333333333333"
1887,"Brooklyn Atlantics","69.3333333333333333"
1887,"Brooklyn Grays","69.3333333333333333"
1887,"New York Giants","69.4000000000000000"
1887,"Baltimore Orioles","69.4000000000000000"
1887,"New York Gothams","69.4000000000000000"
1887,"Cincinnati Red Stockings","69.4210526315789474"
1887,"Louisville Colonels","69.4375000000000000"
1887,"Louisville Eclipse","69.4375000000000000"
1887,"Chicago Colts","69.5555555555555556"
1887,"Chicago Orphans","69.5555555555555556"
1887,"Chicago Cubs","69.5555555555555556"
1887,"Chicago White Stockings","69.5555555555555556"
1887,"Washington Nationals","69.6000000000000000"
1887,"New York Metropolitans","69.6071428571428571"
1887,"Philadelphia Quakers","69.7000000000000000"
1887,"Philadelphia Phillies","69.7000000000000000"
1887,"Philadelphia Blue Jays","69.7000000000000000"
1887,"Indianapolis Hoosiers","69.7272727272727273"
1887,"Detroit Wolverines","70.1000000000000000"
1887,"St. Louis Brown Stockings","70.4000000000000000"
1887,"St. Louis Browns","70.4000000000000000"
1888,"Philadelphia Athletics","68.6818181818181818"
1888,"Baltimore Orioles","68.8260869565217391"
1888,"Boston Beaneaters","69.1250000000000000"
1888,"Boston Bees","69.1250000000000000"
1888,"Boston Doves","69.1250000000000000"
1888,"Boston Braves","69.1250000000000000"
1888,"Boston Red Caps","69.1250000000000000"
1888,"Boston Rustlers","69.1250000000000000"
1888,"Cincinnati Red Stockings","69.1764705882352941"
1888,"Kansas City Cowboys","69.3043478260869565"
1888,"Pittsburgh Pirates","69.3181818181818182"
1888,"Pittsburg Alleghenys","69.3181818181818182"
1888,"Brooklyn Atlantics","69.4444444444444444"
1888,"Brooklyn Grays","69.4444444444444444"
1888,"Brooklyn Bridegrooms","69.4444444444444444"
1888,"Cleveland Blues","69.5500000000000000"
1888,"Washington Nationals","69.7826086956521739"
1888,"New York Giants","69.8500000000000000"
1888,"New York Gothams","69.8500000000000000"
1888,"Philadelphia Quakers","70.0000000000000000"
1888,"Philadelphia Phillies","70.0000000000000000"
1888,"Philadelphia Blue Jays","70.0000000000000000"
1888,"St. Louis Brown Stockings","70.1333333333333333"
1888,"St. Louis Browns","70.1333333333333333"
1888,"Louisville Eclipse","70.2307692307692308"
1888,"Louisville Colonels","70.2307692307692308"
1888,"Chicago White Stockings","70.2380952380952381"
1888,"Chicago Colts","70.2380952380952381"
1888,"Chicago Orphans","70.2380952380952381"
1888,"Chicago Cubs","70.2380952380952381"
1888,"Detroit Wolverines","70.4583333333333333"
1888,"Indianapolis Hoosiers","70.5625000000000000"
1889,"Philadelphia Athletics","69.1176470588235294"
1889,"Baltimore Orioles","69.2173913043478261"
1889,"Kansas City Cowboys","69.2500000000000000"
1889,"Cincinnati Red Stockings","69.3333333333333333"
1889,"Pittsburgh Pirates","69.5454545454545455"
1889,"Pittsburg Alleghenys","69.5454545454545455"
1889,"Boston Beaneaters","69.5882352941176471"
1889,"Boston Doves","69.5882352941176471"
1889,"Boston Bees","69.5882352941176471"
1889,"Boston Red Caps","69.5882352941176471"
1889,"Boston Braves","69.5882352941176471"
1889,"Boston Rustlers","69.5882352941176471"
1889,"Brooklyn Grays","69.6666666666666667"
1889,"Brooklyn Bridegrooms","69.6666666666666667"
1889,"Brooklyn Atlantics","69.6666666666666667"
1889,"Washington Nationals","69.7037037037037037"
1889,"St. Louis Brown Stockings","69.7368421052631579"
1889,"St. Louis Browns","69.7368421052631579"
1889,"Philadelphia Phillies","69.8000000000000000"
1889,"Philadelphia Blue Jays","69.8000000000000000"
1889,"Philadelphia Quakers","69.8000000000000000"
1889,"Cleveland Spiders","69.8750000000000000"
1889,"Columbus Solons","69.9000000000000000"
1889,"New York Giants","70.0500000000000000"
1889,"New York Gothams","70.0500000000000000"
1889,"Chicago Orphans","70.2105263157894737"
1889,"Chicago White Stockings","70.2105263157894737"
1889,"Chicago Cubs","70.2105263157894737"
1889,"Chicago Colts","70.2105263157894737"
1889,"Indianapolis Hoosiers","70.2380952380952381"
1889,"Louisville Eclipse","70.6400000000000000"
1889,"Louisville Colonels","70.6400000000000000"
1890,"Baltimore Orioles","68.6875000000000000"
1890,"Philadelphia Athletics","68.9859649122807018"
1890,"Boston Reds","69.2222222222222222"
1890,"St. Louis Browns","69.3636363636363636"
1890,"St. Louis Brown Stockings","69.3636363636363636"
1890,"Pittsburg Alleghenys","69.5384615384615385"
1890,"Pittsburgh Pirates","69.5384615384615385"
1890,"Rochester Broncos","69.5555555555555556"
1890,"Cincinnati Reds","69.5555555555555556"
1890,"Cincinnati Redlegs","69.5555555555555556"
1890,"Brooklyn Gladiators","69.6190476190476190"
1890,"Brooklyn Ward's Wonders","69.6470588235294118"
1890,"Syracuse Stars","69.6538461538461538"
1890,"Philadelphia Quakers","69.7000000000000000"
1890,"Philadelphia Phillies","69.7000000000000000"
1890,"Philadelphia Blue Jays","69.7000000000000000"
1890,"Louisville Colonels","69.7619047619047619"
1890,"Louisville Eclipse","69.7619047619047619"
1890,"Pittsburgh Burghers","69.8125000000000000"
1890,"Brooklyn Grooms","69.8235294117647059"
1890,"Brooklyn Robins","69.8235294117647059"
1890,"Brooklyn Bridegrooms","69.8235294117647059"
1890,"Cleveland Infants","69.8235294117647059"
1890,"Brooklyn Dodgers","69.8235294117647059"
1890,"Brooklyn Superbas","69.8235294117647059"
1890,"Columbus Solons","69.8823529411764706"
1890,"Cleveland Spiders","70.0434782608695652"
1890,"New York Gothams","70.0909090909090909"
1890,"New York Giants","70.0966748768472906"
1890,"Boston Braves","70.1111111111111111"
1890,"Boston Red Caps","70.1111111111111111"
1890,"Boston Rustlers","70.1111111111111111"
1890,"Boston Doves","70.1111111111111111"
1890,"Boston Beaneaters","70.1111111111111111"
1890,"Boston Bees","70.1111111111111111"
1890,"Toledo Maumees","70.2500000000000000"
1890,"Chicago Pirates","70.3125000000000000"
1890,"Buffalo Bisons","70.3333333333333333"
1890,"Chicago Orphans","70.3461538461538462"
1890,"Chicago White Stockings","70.3461538461538462"
1890,"Chicago Colts","70.3461538461538462"
1890,"Chicago Cubs","70.3461538461538462"
1891,"Baltimore Orioles","68.8823529411764706"
1891,"St. Louis Browns","69.0833333333333333"
1891,"St. Louis Brown Stockings","69.0833333333333333"
1891,"Boston Reds","69.0869565217391304"
1891,"Cincinnati Kelly's Killers","69.1363636363636364"
1891,"Cleveland Spiders","69.2380952380952381"
1891,"Chicago Orphans","69.4285714285714286"
1891,"Chicago Colts","69.4285714285714286"
1891,"Chicago White Stockings","69.4285714285714286"
1891,"Chicago Cubs","69.4285714285714286"
1891,"Philadelphia Athletics","69.5909090909090909"
1891,"Columbus Solons","69.8095238095238095"
1891,"Pittsburg Alleghenys","69.9130434782608696"
1891,"Pittsburgh Pirates","69.9130434782608696"
1891,"Philadelphia Phillies","69.9166666666666667"
1891,"Philadelphia Blue Jays","69.9166666666666667"
1891,"Philadelphia Quakers","69.9166666666666667"
1891,"Brooklyn Superbas","69.9473684210526316"
1891,"Brooklyn Bridegrooms","69.9473684210526316"
1891,"Brooklyn Dodgers","69.9473684210526316"
1891,"Brooklyn Robins","69.9473684210526316"
1891,"Brooklyn Grooms","69.9473684210526316"
1891,"Boston Braves","70.0000000000000000"
1891,"Boston Red Caps","70.0000000000000000"
1891,"Boston Doves","70.0000000000000000"
1891,"Boston Bees","70.0000000000000000"
1891,"Boston Beaneaters","70.0000000000000000"
1891,"Boston Rustlers","70.0000000000000000"
1891,"Louisville Eclipse","70.0333333333333333"
1891,"Louisville Colonels","70.0333333333333333"
1891,"Washington Statesmen","70.0857142857142857"
1891,"Cincinnati Reds","70.3809523809523810"
1891,"Cincinnati Redlegs","70.3809523809523810"
1891,"Milwaukee Brewers","70.4666666666666667"
1891,"New York Giants","70.5833333333333333"
1891,"New York Gothams","70.5833333333333333"
1892,"Cleveland Spiders","69.3333333333333333"
1892,"St. Louis Browns","69.3437500000000000"
1892,"St. Louis Perfectos","69.3437500000000000"
1892,"St. Louis Cardinals","69.3437500000000000"
1892,"Boston Doves","69.3684210526315789"
1892,"Boston Braves","69.3684210526315789"
1892,"Boston Rustlers","69.3684210526315789"
1892,"Boston Bees","69.3684210526315789"
1892,"Boston Beaneaters","69.3684210526315789"
1892,"Boston Red Caps","69.3684210526315789"
1892,"Chicago Colts","69.5500000000000000"
1892,"Chicago Cubs","69.5500000000000000"
1892,"Chicago White Stockings","69.5500000000000000"
1892,"Chicago Orphans","69.5500000000000000"
1892,"New York Gothams","69.6363636363636364"
1892,"New York Giants","69.6363636363636364"
1892,"Washington Senators","69.6562500000000000"
1892,"Washington Nationals","69.6562500000000000"
1892,"Baltimore Orioles","69.6571428571428571"
1892,"Cincinnati Redlegs","70.0645161290322581"
1892,"Cincinnati Reds","70.0645161290322581"
1892,"Louisville Colonels","70.2173913043478261"
1892,"Philadelphia Quakers","70.2631578947368421"
1892,"Philadelphia Phillies","70.2631578947368421"
1892,"Philadelphia Blue Jays","70.2631578947368421"
1892,"Pittsburgh Pirates","70.5769230769230769"
1892,"Pittsburg Alleghenys","70.5769230769230769"
1892,"Brooklyn Superbas","70.5882352941176471"
1892,"Brooklyn Grooms","70.5882352941176471"
1892,"Brooklyn Dodgers","70.5882352941176471"
1892,"Brooklyn Robins","70.5882352941176471"
1892,"Brooklyn Bridegrooms","70.5882352941176471"
1893,"Cleveland Spiders","69.5238095238095238"
1893,"Brooklyn Robins","69.5714285714285714"
1893,"Brooklyn Grooms","69.5714285714285714"
1893,"Brooklyn Bridegrooms","69.5714285714285714"
1893,"Brooklyn Superbas","69.5714285714285714"
1893,"Brooklyn Dodgers","69.5714285714285714"
1893,"Washington Nationals","69.6470588235294118"
1893,"Washington Senators","69.6470588235294118"
1893,"Cincinnati Reds","69.7500000000000000"
1893,"Cincinnati Redlegs","69.7500000000000000"
1893,"Chicago White Stockings","69.7666666666666667"
1893,"Chicago Colts","69.7666666666666667"
1893,"Chicago Orphans","69.7666666666666667"
1893,"Chicago Cubs","69.7666666666666667"
1893,"St. Louis Perfectos","69.8965517241379310"
1893,"St. Louis Browns","69.8965517241379310"
1893,"St. Louis Cardinals","69.8965517241379310"
1893,"Boston Braves","70.0000000000000000"
1893,"Boston Beaneaters","70.0000000000000000"
1893,"Boston Doves","70.0000000000000000"
1893,"Boston Rustlers","70.0000000000000000"
1893,"Boston Red Caps","70.0000000000000000"
1893,"Boston Bees","70.0000000000000000"
1893,"New York Giants","70.0434782608695652"
1893,"New York Gothams","70.0434782608695652"
1893,"Baltimore Orioles","70.0833333333333333"
1893,"Philadelphia Quakers","70.2777777777777778"
1893,"Philadelphia Blue Jays","70.2777777777777778"
1893,"Philadelphia Phillies","70.2777777777777778"
1893,"Pittsburgh Pirates","70.2857142857142857"
1893,"Pittsburg Alleghenys","70.2857142857142857"
1893,"Louisville Colonels","70.5200000000000000"
1894,"Boston Red Caps","69.0000000000000000"
1894,"Boston Bees","69.0000000000000000"
1894,"Boston Rustlers","69.0000000000000000"
1894,"Boston Braves","69.0000000000000000"
1894,"Boston Beaneaters","69.0000000000000000"
1894,"Boston Doves","69.0000000000000000"
1894,"Pittsburg Alleghenys","69.4583333333333333"
1894,"Pittsburgh Pirates","69.4583333333333333"
1894,"New York Gothams","69.4705882352941176"
1894,"New York Giants","69.4705882352941176"
1894,"Cincinnati Redlegs","69.5769230769230769"
1894,"Cincinnati Reds","69.5769230769230769"
1894,"Baltimore Orioles","69.5789473684210526"
1894,"Philadelphia Blue Jays","69.5862068965517241"
1894,"Philadelphia Quakers","69.5862068965517241"
1894,"Philadelphia Phillies","69.5862068965517241"
1894,"Washington Senators","69.8076923076923077"
1894,"Washington Nationals","69.8076923076923077"
1894,"Cleveland Spiders","69.9130434782608696"
1894,"Chicago Orphans","69.9545454545454545"
1894,"Chicago White Stockings","69.9545454545454545"
1894,"Chicago Cubs","69.9545454545454545"
1894,"Chicago Colts","69.9545454545454545"
1894,"Brooklyn Dodgers","70.0434782608695652"
1894,"Brooklyn Grooms","70.0434782608695652"
1894,"Brooklyn Bridegrooms","70.0434782608695652"
1894,"Brooklyn Robins","70.0434782608695652"
1894,"Brooklyn Superbas","70.0434782608695652"
1894,"St. Louis Cardinals","70.1428571428571429"
1894,"St. Louis Perfectos","70.1428571428571429"
1894,"St. Louis Browns","70.1428571428571429"
1894,"Louisville Colonels","70.2307692307692308"
1895,"New York Gothams","69.4166666666666667"
1895,"New York Giants","69.4166666666666667"
1895,"Boston Red Caps","69.4285714285714286"
1895,"Boston Braves","69.4285714285714286"
1895,"Boston Rustlers","69.4285714285714286"
1895,"Boston Beaneaters","69.4285714285714286"
1895,"Boston Doves","69.4285714285714286"
1895,"Boston Bees","69.4285714285714286"
1895,"Baltimore Orioles","69.5500000000000000"
1895,"Washington Senators","69.6000000000000000"
1895,"Washington Nationals","69.6000000000000000"
1895,"Philadelphia Phillies","69.6521739130434783"
1895,"Philadelphia Blue Jays","69.6521739130434783"
1895,"Philadelphia Quakers","69.6521739130434783"
1895,"Cleveland Spiders","69.6666666666666667"
