"yearid","team_name","avg_batter_weight"
1919,"Boston Americans","171.7333333333333333"
1919,"Boston Red Sox","171.7333333333333333"
1919,"Philadelphia Quakers","171.5526315789473684"
1919,"Philadelphia Blue Jays","171.5526315789473684"
1919,"Philadelphia Phillies","171.5526315789473684"
1919,"St. Louis Browns","170.3993759750390016"
1919,"St. Louis Cardinals","169.3513513513513514"
1919,"St. Louis Perfectos","169.3513513513513514"
1919,"Cincinnati Redlegs","169.2962962962962963"
1919,"Cincinnati Reds","169.2962962962962963"
1919,"Washington Senators","166.2820512820512821"
1920,"New York Highlanders","177.6153846153846154"
1920,"New York Yankees","177.6153846153846154"
1920,"Cleveland Naps","175.6206896551724138"
1920,"Cleveland Indians","175.6206896551724138"
1920,"Cleveland Blues","175.6206896551724138"
1920,"Cleveland Bronchos","175.6206896551724138"
1920,"Detroit Tigers","174.3421052631578947"
1920,"Brooklyn Grooms","174.3103448275862069"
1920,"Brooklyn Dodgers","174.3103448275862069"
1920,"Brooklyn Superbas","174.3103448275862069"
1920,"Brooklyn Robins","174.3103448275862069"
1920,"Brooklyn Bridegrooms","174.3103448275862069"
1920,"Philadelphia Quakers","174.2857142857142857"
1920,"Philadelphia Phillies","174.2857142857142857"
1920,"Philadelphia Blue Jays","174.2857142857142857"
1920,"Chicago Orphans","173.9354838709677419"
1920,"Chicago Colts","173.9354838709677419"
1920,"Chicago White Stockings","173.9354838709677419"
1920,"Chicago Cubs","173.9354838709677419"
1920,"New York Giants","173.9210526315789474"
1920,"New York Gothams","173.9210526315789474"
1920,"Philadelphia Athletics","173.8108108108108108"
1920,"Chicago White Sox","172.9615384615384615"
1920,"Boston Rustlers","172.6129032258064516"
1920,"Boston Bees","172.6129032258064516"
1920,"Boston Braves","172.6129032258064516"
1920,"Boston Beaneaters","172.6129032258064516"
1920,"Boston Red Caps","172.6129032258064516"
1920,"Boston Doves","172.6129032258064516"
1920,"Pittsburgh Pirates","171.6562500000000000"
1920,"Pittsburg Alleghenys","171.6562500000000000"
1920,"Cincinnati Redlegs","170.2307692307692308"
1920,"Cincinnati Reds","170.2307692307692308"
1920,"St. Louis Browns","169.4740980573543016"
1920,"Washington Senators","169.4615384615384615"
1920,"St. Louis Perfectos","168.5000000000000000"
1920,"St. Louis Cardinals","168.5000000000000000"
1920,"Boston Red Sox","166.8709677419354839"
1920,"Boston Americans","166.8709677419354839"
1921,"New York Yankees","177.0000000000000000"
1921,"New York Highlanders","177.0000000000000000"
1921,"Cleveland Blues","175.5806451612903226"
1921,"Cleveland Indians","175.5806451612903226"
1921,"Cleveland Naps","175.5806451612903226"
1921,"Cleveland Bronchos","175.5806451612903226"
1921,"Brooklyn Superbas","174.6333333333333333"
1921,"Brooklyn Bridegrooms","174.6333333333333333"
1921,"Brooklyn Robins","174.6333333333333333"
1921,"Brooklyn Dodgers","174.6333333333333333"
1921,"Brooklyn Grooms","174.6333333333333333"
1921,"Boston Rustlers","173.6153846153846154"
1921,"Boston Beaneaters","173.6153846153846154"
1921,"Boston Bees","173.6153846153846154"
1921,"Boston Doves","173.6153846153846154"
1921,"Boston Red Caps","173.6153846153846154"
1921,"Boston Braves","173.6153846153846154"
1921,"Philadelphia Quakers","172.5555555555555556"
1921,"Philadelphia Phillies","172.5555555555555556"
1921,"Philadelphia Blue Jays","172.5555555555555556"
1921,"Pittsburgh Pirates","172.3333333333333333"
1921,"Pittsburg Alleghenys","172.3333333333333333"
1921,"Chicago White Stockings","171.6571428571428571"
1921,"Chicago Cubs","171.6571428571428571"
1921,"Chicago Colts","171.6571428571428571"
1921,"Chicago Orphans","171.6571428571428571"
1921,"New York Giants","171.5526315789473684"
1921,"New York Gothams","171.5526315789473684"
1921,"Cincinnati Reds","170.5000000000000000"
1921,"Cincinnati Redlegs","170.5000000000000000"
1921,"Chicago White Sox","170.2058823529411765"
1921,"Detroit Tigers","170.1515151515151515"
1921,"Philadelphia Athletics","170.0000000000000000"
1921,"Washington Senators","169.7878787878787879"
1921,"St. Louis Cardinals","169.5833333333333333"
1921,"St. Louis Perfectos","169.5833333333333333"
1921,"St. Louis Browns","169.0985148514851485"
1921,"Boston Americans","165.5555555555555556"
1921,"Boston Red Sox","165.5555555555555556"
1922,"Brooklyn Grooms","176.5806451612903226"
1922,"Brooklyn Superbas","176.5806451612903226"
1922,"Brooklyn Bridegrooms","176.5806451612903226"
1922,"Brooklyn Robins","176.5806451612903226"
1922,"Brooklyn Dodgers","176.5806451612903226"
1922,"Philadelphia Athletics","174.5483870967741935"
1922,"Detroit Tigers","174.4074074074074074"
1922,"Cleveland Naps","174.0434782608695652"
1922,"Cleveland Blues","174.0434782608695652"
1922,"Cleveland Bronchos","174.0434782608695652"
1922,"Cleveland Indians","174.0434782608695652"
1922,"Philadelphia Quakers","173.7142857142857143"
1922,"Philadelphia Phillies","173.7142857142857143"
1922,"Philadelphia Blue Jays","173.7142857142857143"
1922,"Cincinnati Redlegs","173.5416666666666667"
1922,"Cincinnati Reds","173.5416666666666667"
1922,"New York Yankees","173.5384615384615385"
1922,"New York Highlanders","173.5384615384615385"
1922,"Washington Senators","173.2812500000000000"
1922,"Boston Doves","171.7272727272727273"
1922,"Boston Red Caps","171.7272727272727273"
1922,"Boston Beaneaters","171.7272727272727273"
1922,"Boston Braves","171.7272727272727273"
1922,"Boston Rustlers","171.7272727272727273"
1922,"Boston Bees","171.7272727272727273"
1922,"St. Louis Perfectos","171.4722222222222222"
1922,"St. Louis Cardinals","171.4722222222222222"
1922,"Pittsburg Alleghenys","171.3823529411764706"
1922,"Pittsburgh Pirates","171.3823529411764706"
1922,"New York Gothams","171.2162162162162162"
1922,"New York Giants","171.2162162162162162"
1922,"Chicago White Sox","171.1111111111111111"
1922,"Chicago Colts","169.6944444444444444"
1922,"Chicago White Stockings","169.6944444444444444"
1922,"Chicago Cubs","169.6944444444444444"
1922,"Chicago Orphans","169.6944444444444444"
1922,"Boston Red Sox","168.7333333333333333"
1922,"Boston Americans","168.7333333333333333"
1922,"St. Louis Browns","168.1240648379052369"
1923,"Detroit Tigers","177.4333333333333333"
1923,"Philadelphia Athletics","177.4242424242424242"
1923,"Philadelphia Blue Jays","175.5833333333333333"
1923,"Philadelphia Phillies","175.5833333333333333"
1923,"Philadelphia Quakers","175.5833333333333333"
1923,"Brooklyn Dodgers","175.1818181818181818"
1923,"Brooklyn Superbas","175.1818181818181818"
1923,"Brooklyn Bridegrooms","175.1818181818181818"
1923,"Brooklyn Grooms","175.1818181818181818"
1923,"Brooklyn Robins","175.1818181818181818"
1923,"Cincinnati Redlegs","174.8965517241379310"
1923,"Cincinnati Reds","174.8965517241379310"
1923,"New York Gothams","174.5000000000000000"
1923,"New York Giants","174.5000000000000000"
1923,"Cleveland Bronchos","174.4857142857142857"
1923,"Cleveland Blues","174.4857142857142857"
1923,"Cleveland Indians","174.4857142857142857"
1923,"Cleveland Naps","174.4857142857142857"
1923,"Boston Americans","172.7666666666666667"
1923,"Boston Red Sox","172.7666666666666667"
1923,"New York Yankees","172.7200000000000000"
1923,"New York Highlanders","172.7200000000000000"
1923,"Chicago White Stockings","171.6969696969696970"
1923,"Chicago Cubs","171.6969696969696970"
1923,"Chicago Colts","171.6969696969696970"
1923,"Chicago Orphans","171.6969696969696970"
1923,"Chicago White Sox","171.5789473684210526"
1923,"St. Louis Browns","171.3245569620253165"
1923,"Boston Doves","170.9696969696969697"
1923,"Boston Rustlers","170.9696969696969697"
1923,"Boston Braves","170.9696969696969697"
1923,"Boston Bees","170.9696969696969697"
1923,"Boston Red Caps","170.9696969696969697"
1923,"Boston Beaneaters","170.9696969696969697"
1923,"St. Louis Cardinals","170.8648648648648649"
1923,"St. Louis Perfectos","170.8648648648648649"
1923,"Washington Senators","170.8205128205128205"
1923,"Pittsburg Alleghenys","170.5161290322580645"
1923,"Pittsburgh Pirates","170.5161290322580645"
1924,"Detroit Tigers","179.5666666666666667"
1924,"Philadelphia Athletics","178.6666666666666667"
1924,"Philadelphia Blue Jays","175.8181818181818182"
1924,"Philadelphia Quakers","175.8181818181818182"
1924,"Philadelphia Phillies","175.8181818181818182"
1924,"Cincinnati Reds","175.7812500000000000"
1924,"Cincinnati Redlegs","175.7812500000000000"
1924,"Boston Red Sox","175.5312500000000000"
1924,"Boston Americans","175.5312500000000000"
1924,"Brooklyn Superbas","175.1212121212121212"
1924,"Brooklyn Dodgers","175.1212121212121212"
1924,"Brooklyn Bridegrooms","175.1212121212121212"
1924,"Brooklyn Grooms","175.1212121212121212"
1924,"Brooklyn Robins","175.1212121212121212"
1924,"New York Giants","174.2903225806451613"
1924,"New York Gothams","174.2903225806451613"
1924,"New York Yankees","174.0967741935483871"
1924,"New York Highlanders","174.0967741935483871"
1924,"St. Louis Cardinals","173.3414634146341463"
1924,"St. Louis Perfectos","173.3414634146341463"
1924,"Washington Senators","172.3714285714285714"
1924,"Cleveland Blues","172.2790697674418605"
1924,"Cleveland Indians","172.2790697674418605"
1924,"Cleveland Bronchos","172.2790697674418605"
1924,"Cleveland Naps","172.2790697674418605"
1924,"Chicago Orphans","172.1562500000000000"
1924,"Chicago Colts","172.1562500000000000"
1924,"Chicago Cubs","172.1562500000000000"
1924,"Chicago White Stockings","172.1562500000000000"
1924,"St. Louis Browns","171.8027958062905642"
1924,"Pittsburgh Pirates","171.4000000000000000"
1924,"Pittsburg Alleghenys","171.4000000000000000"
1924,"Chicago White Sox","169.9024390243902439"
1924,"Boston Braves","169.2307692307692308"
1924,"Boston Beaneaters","169.2307692307692308"
1924,"Boston Bees","169.2307692307692308"
1924,"Boston Red Caps","169.2307692307692308"
1924,"Boston Rustlers","169.2307692307692308"
1924,"Boston Doves","169.2307692307692308"
1925,"Brooklyn Superbas","179.8571428571428571"
1925,"Brooklyn Grooms","179.8571428571428571"
1925,"Brooklyn Dodgers","179.8571428571428571"
1925,"Brooklyn Bridegrooms","179.8571428571428571"
1925,"Brooklyn Robins","179.8571428571428571"
1925,"Detroit Tigers","177.2903225806451613"
1925,"Cincinnati Redlegs","177.1470588235294118"
1925,"Cincinnati Reds","177.1470588235294118"
1925,"Philadelphia Phillies","176.0000000000000000"
1925,"Philadelphia Blue Jays","176.0000000000000000"
1925,"Philadelphia Quakers","176.0000000000000000"
1925,"Cleveland Indians","174.7500000000000000"
1925,"Cleveland Blues","174.7500000000000000"
1925,"Cleveland Bronchos","174.7500000000000000"
1925,"Cleveland Naps","174.7500000000000000"
1925,"New York Giants","174.4545454545454545"
1925,"New York Gothams","174.4545454545454545"
1925,"St. Louis Perfectos","174.0857142857142857"
1925,"St. Louis Cardinals","174.0857142857142857"
1925,"Philadelphia Athletics","173.9696969696969697"
1925,"Chicago Colts","173.7000000000000000"
1925,"Chicago White Stockings","173.7000000000000000"
1925,"Chicago Orphans","173.7000000000000000"
1925,"Chicago Cubs","173.7000000000000000"
1925,"New York Yankees","173.0833333333333333"
1925,"New York Highlanders","173.0833333333333333"
1925,"Boston Americans","172.6829268292682927"
1925,"Boston Red Sox","172.6829268292682927"
1925,"Pittsburg Alleghenys","172.2857142857142857"
1925,"Pittsburgh Pirates","172.2857142857142857"
1925,"St. Louis Browns","170.0964061608670850"
1925,"Chicago White Sox","170.0882352941176471"
1925,"Boston Rustlers","169.8421052631578947"
1925,"Boston Braves","169.8421052631578947"
1925,"Boston Red Caps","169.8421052631578947"
1925,"Boston Bees","169.8421052631578947"
1925,"Boston Doves","169.8421052631578947"
1925,"Boston Beaneaters","169.8421052631578947"
1925,"Washington Senators","169.7692307692307692"
1926,"Detroit Tigers","177.3000000000000000"
1926,"New York Yankees","176.9354838709677419"
1926,"New York Highlanders","176.9354838709677419"
1926,"Philadelphia Athletics","176.7419354838709677"
1926,"Cleveland Bronchos","174.9285714285714286"
1926,"Cleveland Indians","174.9285714285714286"
1926,"Cleveland Blues","174.9285714285714286"
1926,"Cleveland Naps","174.9285714285714286"
1926,"Brooklyn Dodgers","174.5806451612903226"
1926,"Brooklyn Robins","174.5806451612903226"
1926,"Brooklyn Superbas","174.5806451612903226"
1926,"Brooklyn Bridegrooms","174.5806451612903226"
1926,"Brooklyn Grooms","174.5806451612903226"
1926,"Philadelphia Phillies","174.4736842105263158"
1926,"Philadelphia Blue Jays","174.4736842105263158"
1926,"Philadelphia Quakers","174.4736842105263158"
1926,"Chicago Orphans","173.5000000000000000"
1926,"Chicago Cubs","173.5000000000000000"
1926,"Chicago Colts","173.5000000000000000"
1926,"Chicago White Stockings","173.5000000000000000"
1926,"St. Louis Cardinals","173.3000000000000000"
1926,"St. Louis Perfectos","173.3000000000000000"
1926,"Chicago White Sox","172.8333333333333333"
1926,"St. Louis Browns","172.7256902761104442"
1926,"New York Giants","172.4418604651162791"
1926,"New York Gothams","172.4418604651162791"
1926,"Boston Bees","172.0645161290322581"
1926,"Boston Doves","172.0645161290322581"
1926,"Boston Rustlers","172.0645161290322581"
1926,"Boston Red Caps","172.0645161290322581"
1926,"Boston Braves","172.0645161290322581"
1926,"Boston Beaneaters","172.0645161290322581"
1926,"Washington Senators","171.8285714285714286"
1926,"Boston Red Sox","171.6250000000000000"
1926,"Boston Americans","171.6250000000000000"
1926,"Pittsburgh Pirates","171.1428571428571429"
1926,"Pittsburg Alleghenys","171.1428571428571429"
1926,"Cincinnati Redlegs","170.4848484848484848"
1926,"Cincinnati Reds","170.4848484848484848"
1927,"Cleveland Indians","181.4054054054054054"
1927,"Cleveland Blues","181.4054054054054054"
1927,"Cleveland Naps","181.4054054054054054"
1927,"Cleveland Bronchos","181.4054054054054054"
1927,"Philadelphia Athletics","179.9117647058823529"
1927,"Brooklyn Bridegrooms","178.0967741935483871"
1927,"Brooklyn Superbas","178.0967741935483871"
1927,"Brooklyn Grooms","178.0967741935483871"
1927,"Brooklyn Robins","178.0967741935483871"
1927,"Brooklyn Dodgers","178.0967741935483871"
1927,"New York Highlanders","176.7200000000000000"
1927,"New York Yankees","176.7200000000000000"
1927,"Detroit Tigers","176.3000000000000000"
1927,"New York Giants","175.6046511627906977"
1927,"New York Gothams","175.6046511627906977"
1927,"Chicago Orphans","174.9117647058823529"
1927,"Chicago White Stockings","174.9117647058823529"
1927,"Chicago Cubs","174.9117647058823529"
1927,"Chicago Colts","174.9117647058823529"
1927,"Philadelphia Blue Jays","174.6470588235294118"
1927,"Philadelphia Phillies","174.6470588235294118"
1927,"Philadelphia Quakers","174.6470588235294118"
1927,"St. Louis Browns","174.2296996662958843"
1927,"Chicago White Sox","173.5454545454545455"
1927,"St. Louis Cardinals","171.1470588235294118"
1927,"St. Louis Perfectos","171.1470588235294118"
1927,"Cincinnati Reds","170.7931034482758621"
1927,"Cincinnati Redlegs","170.7931034482758621"
1927,"Boston Rustlers","170.6944444444444444"
1927,"Boston Beaneaters","170.6944444444444444"
1927,"Boston Bees","170.6944444444444444"
1927,"Boston Red Caps","170.6944444444444444"
1927,"Boston Doves","170.6944444444444444"
1927,"Boston Braves","170.6944444444444444"
1927,"Washington Senators","170.1219512195121951"
1927,"Pittsburg Alleghenys","169.8181818181818182"
1927,"Pittsburgh Pirates","169.8181818181818182"
1927,"Boston Red Sox","169.4324324324324324"
1927,"Boston Americans","169.4324324324324324"
1928,"Cleveland Bronchos","182.0465116279069767"
1928,"Cleveland Indians","182.0465116279069767"
1928,"Cleveland Naps","182.0465116279069767"
1928,"Cleveland Blues","182.0465116279069767"
1928,"Philadelphia Athletics","179.6896551724137931"
1928,"New York Giants","179.3947368421052632"
1928,"New York Gothams","179.3947368421052632"
1928,"Chicago Colts","178.7142857142857143"
1928,"Chicago Cubs","178.7142857142857143"
1928,"Chicago Orphans","178.7142857142857143"
1928,"Chicago White Stockings","178.7142857142857143"
1928,"Detroit Tigers","178.3333333333333333"
1928,"Brooklyn Bridegrooms","177.6333333333333333"
1928,"Brooklyn Superbas","177.6333333333333333"
1928,"Brooklyn Robins","177.6333333333333333"
1928,"Brooklyn Dodgers","177.6333333333333333"
1928,"Brooklyn Grooms","177.6333333333333333"
1928,"New York Yankees","177.3666666666666667"
1928,"New York Highlanders","177.3666666666666667"
1928,"Philadelphia Phillies","175.5142857142857143"
1928,"Philadelphia Quakers","175.5142857142857143"
1928,"Philadelphia Blue Jays","175.5142857142857143"
1928,"St. Louis Browns","175.4188080918534718"
1928,"Chicago White Sox","174.4411764705882353"
1928,"St. Louis Cardinals","173.2580645161290323"
1928,"St. Louis Perfectos","173.2580645161290323"
1928,"Cincinnati Redlegs","172.1034482758620690"
1928,"Cincinnati Reds","172.1034482758620690"
1928,"Washington Senators","171.5757575757575758"
1928,"Boston Americans","170.9142857142857143"
1928,"Boston Red Sox","170.9142857142857143"
1928,"Pittsburg Alleghenys","170.0571428571428571"
1928,"Pittsburgh Pirates","170.0571428571428571"
1928,"Boston Braves","169.1190476190476190"
1928,"Boston Bees","169.1190476190476190"
1928,"Boston Red Caps","169.1190476190476190"
1928,"Boston Doves","169.1190476190476190"
1928,"Boston Rustlers","169.1190476190476190"
1928,"Boston Beaneaters","169.1190476190476190"
1929,"Brooklyn Dodgers","180.6666666666666667"
1929,"Brooklyn Bridegrooms","180.6666666666666667"
1929,"Brooklyn Grooms","180.6666666666666667"
1929,"Brooklyn Robins","180.6666666666666667"
1929,"Brooklyn Superbas","180.6666666666666667"
1929,"Detroit Tigers","178.7428571428571429"
1929,"Chicago White Stockings","178.6774193548387097"
1929,"Chicago Orphans","178.6774193548387097"
1929,"Chicago Colts","178.6774193548387097"
1929,"Chicago Cubs","178.6774193548387097"
1929,"New York Gothams","177.4848484848484848"
1929,"New York Giants","177.4848484848484848"
1929,"New York Yankees","177.2903225806451613"
1929,"New York Highlanders","177.2903225806451613"
1929,"Philadelphia Athletics","176.9687500000000000"
1929,"Chicago White Sox","175.7500000000000000"
1929,"St. Louis Cardinals","174.9375000000000000"
1929,"St. Louis Perfectos","174.9375000000000000"
1929,"Cleveland Indians","174.2068965517241379"
1929,"Cleveland Blues","174.2068965517241379"
1929,"Cleveland Naps","174.2068965517241379"
1929,"Cleveland Bronchos","174.2068965517241379"
1929,"St. Louis Browns","173.8262331838565022"
1929,"Boston Red Sox","173.3428571428571429"
1929,"Boston Americans","173.3428571428571429"
1929,"Philadelphia Phillies","173.1935483870967742"
1929,"Philadelphia Blue Jays","173.1935483870967742"
1929,"Philadelphia Quakers","173.1935483870967742"
1929,"Pittsburg Alleghenys","173.1714285714285714"
1929,"Pittsburgh Pirates","173.1714285714285714"
1929,"Cincinnati Redlegs","172.0322580645161290"
1929,"Cincinnati Reds","172.0322580645161290"
1929,"Washington Senators","170.2352941176470588"
1929,"Boston Braves","168.6511627906976744"
1929,"Boston Bees","168.6511627906976744"
1929,"Boston Red Caps","168.6511627906976744"
1929,"Boston Beaneaters","168.6511627906976744"
1929,"Boston Doves","168.6511627906976744"
1929,"Boston Rustlers","168.6511627906976744"
1930,"New York Highlanders","181.6666666666666667"
1930,"New York Yankees","181.6666666666666667"
1930,"Brooklyn Robins","181.2000000000000000"
1930,"Brooklyn Grooms","181.2000000000000000"
1930,"Brooklyn Superbas","181.2000000000000000"
1930,"Brooklyn Bridegrooms","181.2000000000000000"
1930,"Brooklyn Dodgers","181.2000000000000000"
1930,"Detroit Tigers","179.7777777777777778"
1930,"Chicago Cubs","179.5862068965517241"
1930,"Chicago Orphans","179.5862068965517241"
1930,"Chicago Colts","179.5862068965517241"
1930,"Chicago White Stockings","179.5862068965517241"
1930,"Philadelphia Athletics","179.2666666666666667"
1930,"Chicago White Sox","178.7000000000000000"
1930,"New York Gothams","177.2121212121212121"
1930,"New York Giants","177.2121212121212121"
1930,"Cleveland Naps","175.7352941176470588"
1930,"Cleveland Bronchos","175.7352941176470588"
1930,"Cleveland Blues","175.7352941176470588"
1930,"Cleveland Indians","175.7352941176470588"
1930,"Cincinnati Redlegs","175.1212121212121212"
1930,"Cincinnati Reds","175.1212121212121212"
1930,"Philadelphia Quakers","175.1000000000000000"
1930,"Philadelphia Phillies","175.1000000000000000"
1930,"Philadelphia Blue Jays","175.1000000000000000"
1930,"Boston Red Sox","174.6764705882352941"
1930,"Boston Americans","174.6764705882352941"
1930,"St. Louis Cardinals","173.6363636363636364"
1930,"St. Louis Perfectos","173.6363636363636364"
1930,"St. Louis Browns","173.3619099294628323"
1930,"Washington Senators","171.5833333333333333"
1930,"Pittsburg Alleghenys","171.2941176470588235"
1930,"Pittsburgh Pirates","171.2941176470588235"
1930,"Boston Rustlers","170.4687500000000000"
1930,"Boston Braves","170.4687500000000000"
1930,"Boston Beaneaters","170.4687500000000000"
1930,"Boston Doves","170.4687500000000000"
1930,"Boston Red Caps","170.4687500000000000"
1930,"Boston Bees","170.4687500000000000"
1931,"New York Yankees","183.3571428571428571"
1931,"New York Highlanders","183.3571428571428571"
1931,"Philadelphia Athletics","182.1851851851851852"
1931,"Chicago White Sox","181.9375000000000000"
1931,"Philadelphia Phillies","180.2121212121212121"
1931,"Philadelphia Quakers","180.2121212121212121"
1931,"Philadelphia Blue Jays","180.2121212121212121"
1931,"New York Gothams","178.7741935483870968"
1931,"New York Giants","178.7741935483870968"
1931,"Cleveland Indians","178.3714285714285714"
1931,"Cleveland Bronchos","178.3714285714285714"
1931,"Cleveland Blues","178.3714285714285714"
1931,"Cleveland Naps","178.3714285714285714"
1931,"Brooklyn Robins","178.2285714285714286"
1931,"Brooklyn Bridegrooms","178.2285714285714286"
1931,"Brooklyn Grooms","178.2285714285714286"
1931,"Brooklyn Dodgers","178.2285714285714286"
1931,"Brooklyn Superbas","178.2285714285714286"
1931,"Chicago Colts","178.1666666666666667"
1931,"Chicago White Stockings","178.1666666666666667"
1931,"Chicago Orphans","178.1666666666666667"
1931,"Chicago Cubs","178.1666666666666667"
1931,"Detroit Tigers","175.7575757575757576"
1931,"Cincinnati Redlegs","175.5937500000000000"
1931,"Cincinnati Reds","175.5937500000000000"
1931,"Washington Senators","175.5333333333333333"
1931,"St. Louis Cardinals","173.6451612903225806"
1931,"St. Louis Perfectos","173.6451612903225806"
1931,"Boston Beaneaters","173.3125000000000000"
1931,"Boston Bees","173.3125000000000000"
1931,"Boston Doves","173.3125000000000000"
1931,"Boston Red Caps","173.3125000000000000"
1931,"Boston Braves","173.3125000000000000"
1931,"Boston Rustlers","173.3125000000000000"
1931,"St. Louis Browns","172.8775287042099508"
1931,"Boston Americans","172.4324324324324324"
1931,"Boston Red Sox","172.4324324324324324"
1931,"Pittsburg Alleghenys","171.7187500000000000"
1931,"Pittsburgh Pirates","171.7187500000000000"
1932,"New York Highlanders","183.5625000000000000"
1932,"New York Yankees","183.5625000000000000"
1932,"Chicago Colts","180.3548387096774194"
1932,"Chicago Cubs","180.3548387096774194"
1932,"Chicago White Stockings","180.3548387096774194"
1932,"Chicago Orphans","180.3548387096774194"
1932,"Philadelphia Athletics","179.7666666666666667"
1932,"Chicago White Sox","179.6400000000000000"
1932,"Philadelphia Phillies","179.1212121212121212"
1932,"Philadelphia Blue Jays","179.1212121212121212"
1932,"Philadelphia Quakers","179.1212121212121212"
1932,"Cincinnati Reds","178.8620689655172414"
1932,"Cincinnati Redlegs","178.8620689655172414"
1932,"Boston Red Sox","178.0487804878048780"
1932,"Boston Americans","178.0487804878048780"
1932,"Boston Beaneaters","177.7666666666666667"
1932,"Boston Doves","177.7666666666666667"
1932,"Boston Bees","177.7666666666666667"
1932,"Boston Braves","177.7666666666666667"
1932,"Boston Rustlers","177.7666666666666667"
1932,"Boston Red Caps","177.7666666666666667"
1932,"New York Gothams","177.4193548387096774"
1932,"New York Giants","177.4193548387096774"
1932,"Brooklyn Superbas","176.9142857142857143"
1932,"Brooklyn Dodgers","176.9142857142857143"
1932,"Brooklyn Grooms","176.9142857142857143"
1932,"Brooklyn Bridegrooms","176.9142857142857143"
1932,"Brooklyn Robins","176.9142857142857143"
1932,"Detroit Tigers","176.8571428571428571"
1932,"Cleveland Indians","175.9310344827586207"
1932,"Cleveland Blues","175.9310344827586207"
1932,"Cleveland Naps","175.9310344827586207"
1932,"Cleveland Bronchos","175.9310344827586207"
1932,"St. Louis Cardinals","175.1904761904761905"
1932,"St. Louis Perfectos","175.1904761904761905"
1932,"Pittsburgh Pirates","174.8518518518518519"
1932,"Pittsburg Alleghenys","174.8518518518518519"
1932,"St. Louis Browns","174.2230854605993341"
1932,"Washington Senators","173.6000000000000000"
1933,"Philadelphia Athletics","185.0645161290322581"
1933,"New York Yankees","183.8620689655172414"
1933,"New York Highlanders","183.8620689655172414"
1933,"Chicago Cubs","182.3793103448275862"
1933,"Chicago White Stockings","182.3793103448275862"
1933,"Chicago Colts","182.3793103448275862"
1933,"Chicago Orphans","182.3793103448275862"
1933,"Philadelphia Blue Jays","182.2352941176470588"
1933,"Philadelphia Phillies","182.2352941176470588"
1933,"Philadelphia Quakers","182.2352941176470588"
1933,"Cleveland Bronchos","180.0740740740740741"
1933,"Cleveland Blues","180.0740740740740741"
1933,"Cleveland Naps","180.0740740740740741"
1933,"Cleveland Indians","180.0740740740740741"
1933,"Boston Red Sox","178.8333333333333333"
1933,"Boston Americans","178.8333333333333333"
1933,"Boston Red Caps","178.8064516129032258"
1933,"Boston Beaneaters","178.8064516129032258"
1933,"Boston Doves","178.8064516129032258"
1933,"Boston Rustlers","178.8064516129032258"
1933,"Boston Bees","178.8064516129032258"
1933,"Boston Braves","178.8064516129032258"
1933,"Chicago White Sox","177.5454545454545455"
1933,"Detroit Tigers","177.4838709677419355"
1933,"Cincinnati Reds","176.7142857142857143"
1933,"Cincinnati Redlegs","176.7142857142857143"
1933,"New York Gothams","176.2580645161290323"
1933,"New York Giants","176.2580645161290323"
1933,"Pittsburg Alleghenys","176.2142857142857143"
1933,"Pittsburgh Pirates","176.2142857142857143"
1933,"St. Louis Cardinals","175.3030303030303030"
1933,"St. Louis Perfectos","175.3030303030303030"
1933,"Washington Senators","174.3666666666666667"
1933,"Brooklyn Dodgers","174.3636363636363636"
1933,"Brooklyn Bridegrooms","174.3636363636363636"
1933,"Brooklyn Superbas","174.3636363636363636"
1933,"Brooklyn Robins","174.3636363636363636"
1933,"Brooklyn Grooms","174.3636363636363636"
1933,"St. Louis Browns","174.0250764525993884"
1934,"Chicago White Stockings","185.3103448275862069"
1934,"Chicago Orphans","185.3103448275862069"
1934,"Chicago Cubs","185.3103448275862069"
1934,"Chicago Colts","185.3103448275862069"
1934,"Philadelphia Athletics","183.8666666666666667"
1934,"Philadelphia Blue Jays","182.0263157894736842"
1934,"Philadelphia Phillies","182.0263157894736842"
1934,"Philadelphia Quakers","182.0263157894736842"
1934,"Cincinnati Redlegs","180.7073170731707317"
1934,"Cincinnati Reds","180.7073170731707317"
1934,"Boston Rustlers","179.6551724137931034"
1934,"Boston Braves","179.6551724137931034"
1934,"Boston Beaneaters","179.6551724137931034"
1934,"Boston Red Caps","179.6551724137931034"
1934,"Boston Doves","179.6551724137931034"
1934,"Boston Bees","179.6551724137931034"
1934,"Detroit Tigers","179.6206896551724138"
1934,"St. Louis Browns","179.3436939629408249"
1934,"Cleveland Indians","179.3030303030303030"
1934,"Cleveland Blues","179.3030303030303030"
1934,"Cleveland Bronchos","179.3030303030303030"
1934,"Cleveland Naps","179.3030303030303030"
1934,"New York Highlanders","178.9032258064516129"
1934,"New York Yankees","178.9032258064516129"
1934,"Boston Americans","178.8235294117647059"
1934,"Boston Red Sox","178.8235294117647059"
1934,"Chicago White Sox","177.9473684210526316"
1934,"New York Giants","177.3214285714285714"
1934,"New York Gothams","177.3214285714285714"
1934,"Pittsburg Alleghenys","177.1333333333333333"
1934,"Pittsburgh Pirates","177.1333333333333333"
1934,"Washington Senators","176.2820512820512821"
1934,"St. Louis Perfectos","175.4193548387096774"
1934,"St. Louis Cardinals","175.4193548387096774"
1934,"Brooklyn Bridegrooms","174.3030303030303030"
